label,Shot_Length,Motion_Distribution_Mean,Motion_Distribution_Variance,Frame_Diff_Distribution_Mean,Frame_Diff_Distribution_Variance,Short_Time_Energy_Mean,Short_Time_Energy_Variance,ZCR_Mean,ZCR_Variance,Spectral_Centroid_Mean,Spectral_Centroid_Variance,Spectral_Roll_Off_Mean,Spectral_Roll_Off_Variance,Spectral_Flux_Mean,Spectral_Flux_Variance,Fundamental_Frequency_Mean,Fundamental_Frequency_Variance,Edge_Change_Ratio_Mean,Edge_Change_Ratio_Variance
-1,126,3.197906,1.162308,9.113872,3.285336,0.014027,0.014500,0.086384,0.062382,3757.106934,695.131165,7553.379883,1374.656494,1309.064331,2646.355469,125.579079,50.718864,0.955917637588,0.219804079642
-1,87,2.258718,0.902612,5.732677,1.947383,0.016720,0.014890,0.122665,0.082873,3757.924561,830.332703,7371.265137,1625.287598,1764.916382,2552.013428,134.681854,42.117828,0.80691544322,0.805239254285
-1,105,8.169606,10.308467,13.313493,8.808075,0.015185,0.015999,0.122321,0.065240,3780.836426,756.372314,7428.809570,1485.347046,1646.988892,2777.812988,129.263290,39.798771,0.00158075813772,0.229378095834
-1,295,9.633980,28.756622,3.634776,7.845751,0.015765,0.014590,0.107987,0.054812,3865.135010,465.399597,7668.814941,905.586304,1616.458130,2499.522217,126.542885,34.478600,0.781016974416,0.25783122061
-1,74,2.198789,0.886727,8.221079,4.957616,0.006638,0.013543,0.125971,0.088438,3193.740479,1173.027100,7304.731934,1755.852539,1040.968994,3343.084717,115.530457,50.911751,0.61676258862,0.695519497258
-1,119,3.339712,0.800306,10.829581,4.821118,0.015911,0.013060,0.159034,0.082869,3834.450439,720.470276,7273.318848,1374.579956,1530.360718,2327.866211,138.276077,40.468800,0.783342129731,0.34083675945
-1,197,0.191195,0.296417,1.366395,2.595570,0.015828,0.013711,0.150111,0.074889,3846.312500,578.663513,7422.846680,1088.913208,1584.505493,2499.983154,136.530640,41.172466,0.655144096795,0.0561303470773
-1,288,7.575228,4.814837,23.647163,13.233344,0.017045,0.015464,0.098871,0.061879,3640.760742,756.745422,7657.727539,926.503662,1516.894287,2232.634766,111.937943,40.922279,0.424160588282,0.912183981578
-1,603,0.854358,0.467640,3.229153,2.062935,0.019482,0.012874,0.107400,0.077924,3938.790039,329.414764,7678.564453,669.117859,1661.745239,2266.616455,116.421638,46.703823,0.72267053946,0.0403475297288
-1,250,1.100004,0.345450,3.363253,1.183259,0.015110,0.014212,0.141825,0.085113,3877.664551,507.647369,7503.799805,985.486755,1547.422241,2726.094727,144.218781,45.464142,0.0648747151309,0.856287289663
-1,125,0.125710,0.086147,1.359383,0.370738,0.014190,0.013455,0.153750,0.098118,3807.282715,707.825500,7354.600098,1359.973389,1267.300781,2150.915039,136.837860,48.445362,0.951238712908,0.26364518036
-1,132,0.131711,0.107136,1.414972,0.400275,0.011349,0.011533,0.131937,0.085889,3757.888428,693.887329,7455.303711,1337.494751,838.698669,1525.417969,128.440598,49.003365,0.20463096225,0.884406585393
-1,1044,0.826757,0.312982,2.719160,0.653450,0.014390,0.012127,0.134746,0.059202,3933.969238,263.870605,7666.066406,496.466583,1047.192871,1609.646606,121.259087,27.159330,0.757093120835,0.877910274467
-1,224,1.177243,0.275969,4.952526,1.620411,0.013259,0.012934,0.139467,0.075056,3857.745605,534.645813,7540.183105,1035.370850,1028.464233,1719.209106,122.433708,30.987175,0.701613191317,0.69826326117
-1,1061,0.964328,0.359088,3.016725,0.728662,0.015187,0.012736,0.131200,0.063241,3924.065430,273.108307,7658.153809,500.035187,1232.627075,1903.846558,128.678848,34.197548,0.290897886304,0.153264856344
-1,256,0.687202,0.479145,2.835029,1.473494,0.015635,0.012472,0.126294,0.063011,3901.142334,496.986389,7600.391602,967.105713,1233.389038,1835.854248,120.823593,29.432125,0.711892806428,0.352463891314
-1,171,7.892489,3.570152,14.968790,5.143429,0.014967,0.013802,0.126919,0.062929,3856.306396,603.737488,7530.120117,1174.353516,1111.517700,1855.142700,121.569939,31.216436,0.858835554991,0.861006231351
-1,97,5.612972,3.493944,12.094305,4.201099,0.012963,0.014443,0.113434,0.064779,3229.230957,1198.865234,7400.262207,1543.078735,1474.664062,2360.194092,139.734238,48.924908,0.93525275438,0.407322394679
-1,113,1.092235,1.107308,4.136816,2.009160,0.015087,0.013327,0.127129,0.078536,3799.511475,740.268127,7380.089355,1427.859741,1426.239624,2253.915283,144.281387,48.598034,0.764259732472,0.150530303631
-1,84,0.613385,0.151725,1.590406,0.404245,0.013868,0.013679,0.137351,0.100330,3750.762939,845.449646,7294.048828,1647.216919,1294.919434,2378.659424,145.224823,50.966553,0.391227940716,0.413596498247
-1,204,1.133715,0.903421,3.734327,2.295808,0.015673,0.013509,0.134789,0.086044,3878.919434,554.748779,7516.176758,1084.131714,1485.718262,2205.911377,154.479584,47.012230,0.859049355317,0.209915282374
-1,48,0.216038,0.088593,1.595587,0.522156,0.016358,0.015417,0.127083,0.068736,3637.227539,1098.690308,7021.875000,2123.954834,1624.903687,2589.723389,145.511475,60.091244,0.60402103944,0.479165354773
-1,47,0.520016,0.372839,2.522168,1.187449,0.013228,0.012139,0.125864,0.079081,3618.381836,1106.477051,7035.107910,2152.495361,985.687988,1784.527710,133.269897,57.838593,0.933113949521,0.22782832434
-1,468,1.035903,0.608142,3.892257,1.516963,0.013097,0.013332,0.149112,0.090592,3893.137451,383.858032,7559.240723,743.064270,1204.421021,2295.231201,142.287231,45.232498,0.895236704798,0.432589939292
-1,99,1.447510,0.490175,4.961863,6.484627,0.014186,0.013750,0.141225,0.079611,3774.416260,782.794617,7327.274414,1516.654419,1284.070435,2454.790283,147.734100,51.162163,0.153550086354,0.451256756847
-1,96,3.679318,1.557766,6.987110,2.031287,0.014312,0.014811,0.161556,0.091192,3770.405029,795.645935,7248.700195,1527.119507,1484.393799,2669.777344,146.741913,51.436150,0.682454752027,0.842570652446
-1,91,3.294997,1.232793,6.135981,1.796259,0.012867,0.012216,0.137912,0.078130,3766.508057,813.820618,7303.569824,1577.625977,1029.900757,1749.858154,149.989212,48.883171,0.669202851256,0.246405294027
-1,118,7.624760,7.049276,10.817681,6.528930,0.010676,0.010905,0.160514,0.086148,3805.280029,717.777893,7318.430664,1388.310425,694.136475,1306.294434,142.119629,46.172768,0.53450865037,0.146115375356
-1,101,2.748860,1.898636,7.773907,3.249527,0.014110,0.012568,0.146627,0.080170,3801.050049,775.964661,7311.136719,1499.179199,1338.932861,2332.016602,152.359680,48.712299,0.340321913059,0.972913243906
-1,43,2.378282,1.215127,6.455190,2.572831,0.020001,0.016842,0.112355,0.060318,3599.684082,1155.429321,6945.348633,2229.266357,2626.442383,3734.652832,136.038788,60.483719,0.773533528305,0.448083685057
-1,635,1.182733,0.711167,4.556094,3.559633,0.015849,0.014402,0.142480,0.074406,3925.082520,326.056641,7578.342285,635.199768,1646.911011,2762.624512,151.836807,42.285248,0.0797696070215,0.835631210161
-1,106,0.424661,0.113582,2.260057,0.546107,0.018823,0.014898,0.120401,0.063086,3815.757080,760.121704,7380.423828,1469.832275,2236.621338,3414.377930,152.015350,48.396393,0.878745816951,0.387782293613
-1,27,0.043389,0.019845,0.956123,0.413831,0.012856,0.014095,0.173958,0.136575,3356.259277,1403.316406,6411.112305,2684.931396,1264.030640,1939.504028,119.356049,60.869865,0.998323791565,0.49562898185
-1,820,0.860445,0.547972,3.300272,1.227253,0.016225,0.014144,0.146162,0.078183,3930.427002,296.297333,7581.833984,571.580017,1640.144287,2645.522705,151.052750,40.213234,0.147775599302,0.173460874942
-1,42,3.890866,2.273032,25.552351,13.558202,0.013184,0.013395,0.148735,0.085553,3578.038086,1164.621826,6824.999023,2224.277832,1223.754883,2129.561035,134.325745,53.839211,0.688282065591,0.715544559321
-1,82,0.620973,0.576882,5.557542,11.223556,0.016258,0.012498,0.121227,0.072492,3778.183838,857.971436,7278.660645,1659.819336,1309.288574,1864.304077,157.235886,48.965385,0.505423227781,0.402735453083
-1,300,0.475518,0.523415,4.483946,5.769200,0.014637,0.014261,0.154063,0.086825,3880.871826,468.246948,7497.752441,900.883301,1369.549194,2344.825684,150.060974,43.550163,0.238470377388,0.286013394968
-1,294,1.651434,1.391384,4.390049,4.304152,0.018731,0.016260,0.126159,0.092232,3887.332275,467.425842,7581.293945,929.005554,2004.340088,3203.378662,123.834801,44.353287,0.630560980284,0.0362776307656
-1,25,4.242750,4.733736,20.755112,18.381746,0.013771,0.014530,0.108500,0.067717,3312.743164,1448.200317,6445.000977,2815.959473,1324.968262,2199.198975,110.675064,61.450695,0.524519298728,0.670147708063
-1,75,1.389142,0.683230,7.991226,5.201065,0.013264,0.012715,0.121542,0.059889,3737.846191,890.382202,7282.667969,1735.040771,1230.057495,1868.494629,132.678375,55.129150,0.530699770023,0.466010732028
-1,239,0.225278,0.174529,1.737778,1.165871,0.015366,0.015604,0.126517,0.074456,3865.865967,515.768799,7557.953613,1003.403687,1694.795288,2837.406738,132.768097,45.779419,0.765190623355,0.2367143654
-1,25,3.863082,3.684614,24.480162,29.350380,0.015353,0.011835,0.099500,0.060284,3346.770264,1461.390137,6429.999512,2810.107178,1323.985229,1818.620483,119.536812,64.283913,0.762725042187,0.187596318239
-1,54,1.247680,0.669119,9.042265,5.156340,0.017383,0.011411,0.098669,0.051686,3683.694336,1043.990601,7132.869141,2022.388062,1601.920288,1647.415405,151.003662,57.650776,0.263259346023,0.717802272664
-1,253,0.243501,0.088040,2.049847,1.333961,0.015464,0.014085,0.167330,0.098528,3893.860596,500.337280,7468.876953,978.086609,1740.510498,2779.074463,146.365891,47.325062,0.224346333216,0.418817472879
-1,225,1.251191,1.146442,4.538678,3.029599,0.016175,0.015008,0.187903,0.100899,3879.279297,529.255676,7388.443848,1027.624023,1739.168945,2607.761230,145.869568,46.030270,0.525833424278,0.621741190796
-1,27,8.474635,5.153299,47.378159,21.390980,0.022563,0.014339,0.117014,0.083606,3412.042480,1423.268066,6479.630859,2710.260254,2833.886719,2781.282715,148.916061,70.968185,0.0590544970344,0.425965249418
-1,28,2.959919,1.542687,9.241510,4.433738,0.014004,0.014976,0.172433,0.106485,3365.691895,1378.513062,6425.000000,2629.180176,1832.979248,2710.124512,127.073975,65.410393,0.0384730378855,0.640163607644
-1,121,0.644229,0.379800,3.502754,3.773648,0.017313,0.014937,0.130346,0.063535,3828.537598,711.398010,7436.777344,1383.861938,2057.270996,2866.044922,140.171356,54.275429,0.32323525021,0.126700119571
-1,202,1.191409,0.709013,6.584476,4.410746,0.016340,0.014535,0.130987,0.077280,3880.090820,555.849854,7525.251465,1095.118530,1737.122437,2792.241211,116.273895,46.370171,0.376712578536,0.949933109055
-1,1146,4.089592,1.992127,9.502608,3.334699,0.017650,0.014106,0.129371,0.072611,3891.001221,323.675903,7637.280273,499.810181,1627.469971,2257.419678,132.509232,45.538704,0.0321156786084,0.387034415275
-1,204,0.721726,0.586424,4.766566,4.834920,0.016369,0.014336,0.154274,0.084944,3854.138184,577.829407,7423.776855,1071.511353,1723.316040,2610.662109,138.321014,45.543594,0.949984649261,0.647170162679
-1,25,0.702950,0.564266,7.501087,6.671136,0.015410,0.013046,0.096750,0.064253,3319.384033,1453.376587,6441.000000,2815.753906,1340.622437,2002.101807,123.298752,66.299973,0.282279208344,0.683984730383
-1,220,0.684985,0.404464,4.231002,2.344086,0.016743,0.013765,0.134659,0.071615,3858.977783,553.384155,7489.544434,1036.511963,1665.844727,2406.150879,136.609131,45.836143,0.711846202404,0.796697967616
-1,202,0.516697,0.313718,3.648330,2.362934,0.014778,0.014411,0.142218,0.070499,3813.148682,592.797791,7447.772461,1079.378174,1438.638672,2483.088379,138.212555,48.526455,0.166764849528,0.367708330916
-1,126,2.258476,2.268847,7.264735,5.607393,0.013774,0.013578,0.150025,0.091558,3769.633545,710.735046,7378.571777,1351.775635,1365.283813,2127.795654,140.894424,49.847069,0.0177780637032,0.337828470891
-1,50,1.953482,1.548913,10.686830,7.969457,0.011739,0.016233,0.123500,0.079496,3356.876221,1104.640137,7041.500977,2088.970947,1607.347412,3233.188477,116.966194,58.360703,0.563842910033,0.500376185245
-1,196,1.354991,1.249147,8.136779,7.766051,0.014116,0.013990,0.131904,0.083220,3778.510010,622.002441,7508.672852,1101.317139,1391.582153,2490.373047,137.310425,52.506802,0.753287730789,0.532693071532
-1,43,12.736587,4.581435,25.467510,8.332572,0.019157,0.016081,0.129215,0.065734,3592.378174,1154.271729,6870.930664,2208.156738,2396.813965,3368.799072,142.403961,59.184029,0.366782336546,0.175066528648
-1,41,9.026606,3.119583,25.422857,9.315187,0.015352,0.012241,0.121951,0.077544,3553.133789,1186.067139,6901.220703,2276.523926,1272.744873,1550.993164,117.177078,47.439930,0.513368410359,0.0258014693768
-1,37,7.410894,3.487358,23.904398,9.061042,0.010280,0.010692,0.141047,0.090630,3439.134521,1227.255737,6788.514648,2371.559082,738.283325,1179.715820,121.819893,63.489140,0.026737659846,0.772469462169
-1,95,3.523745,2.990537,9.499548,6.608900,0.013553,0.012444,0.112961,0.069737,3672.739014,838.998535,7364.737305,1556.046265,1033.486328,1388.322510,137.754395,56.504894,0.489152212561,0.952975585531
1,42,0.074553,0.037748,0.969607,0.323482,0.003987,0.013280,0.037798,0.028181,2637.050537,956.835144,7174.999023,2329.017822,449.742493,1987.977051,92.155205,57.284035,0.75471403827,0.677811410563
1,25,1.328127,1.497865,5.767284,12.450644,0.026843,0.014363,0.090250,0.055525,3346.640869,1461.249756,6526.000000,2850.197021,2333.225342,2095.861572,114.885422,66.431839,0.381190001321,0.182210896361
1,77,2.533383,1.181470,5.971120,2.499183,0.028545,0.009271,0.094927,0.047475,3759.457520,881.532166,7413.960938,1738.529297,2205.178711,1486.601685,95.623848,49.890144,0.200181936008,0.602552113627
1,25,2.816705,1.569882,10.532724,9.660139,0.026225,0.013490,0.067125,0.047067,3304.248535,1443.384277,6593.001465,2879.132324,1971.078125,1691.293701,85.253090,55.446751,0.483920631428,0.737048367808
1,69,4.307553,1.721750,11.783012,6.440468,0.027263,0.008790,0.075000,0.033925,3728.125000,926.689880,7389.494141,1834.565796,2172.252441,1113.938721,93.456955,53.162270,0.315009026568,0.402237626531
1,57,0.840266,1.279846,7.148592,10.348228,0.011793,0.010842,0.092050,0.049823,3134.701172,1382.462402,7243.419922,1993.448242,505.091705,662.206848,124.158386,60.110020,0.203612268847,0.547232820441
1,25,2.245315,1.218932,8.008158,11.471235,0.000043,0.000019,0.069375,0.037149,1047.145142,459.074097,6627.001465,2892.320801,0.001755,0.000873,148.084259,72.571533,0.554771183889,0.861080144453
1,27,0.507924,0.257325,1.609714,0.757044,0.000052,0.000022,0.042708,0.029992,1264.889526,532.598511,6720.370605,2802.669678,0.001982,0.000957,129.607544,61.461433,0.307090603781,0.971909241391
1,32,0.418560,0.216179,2.244697,1.142495,0.000051,0.000020,0.047363,0.032865,1220.992432,473.791809,6894.532715,2606.079834,0.002165,0.001017,157.131073,63.800198,0.538894514413,0.794223256307
1,65,1.351153,1.261503,4.345891,3.417901,0.011053,0.010496,0.195769,0.134507,2690.600586,1517.273438,6937.690430,1810.504883,754.855530,1000.185486,164.912048,49.802158,0.163655256898,0.936043106468
1,29,0.446360,0.194678,2.464958,1.024455,0.013986,0.006917,0.256465,0.104949,3467.701172,1387.089722,6137.932129,2458.137939,609.549622,411.329773,123.733444,51.073593,0.56760462739,0.30635417026
1,113,0.825463,1.744730,4.955325,12.298184,0.018757,0.009543,0.214436,0.074122,3874.586426,742.753784,7139.819824,1381.950562,1164.720337,1436.143433,135.481049,40.204762,0.116421094375,0.52138007825
1,53,2.059863,2.380676,12.173793,13.856086,0.023327,0.008715,0.082252,0.045615,3664.824463,1048.022705,7266.984375,2078.289795,1655.943359,1260.058105,86.003395,30.732828,0.302179506909,0.988521416496
1,37,2.413327,1.552066,12.777094,7.766603,0.022631,0.010310,0.090709,0.054952,3531.370117,1230.280029,6970.270020,2429.282959,1303.605225,1258.884277,88.969727,47.067459,0.493147799564,0.723242207572
1,25,4.983675,3.037720,45.716984,51.019318,0.020664,0.011030,0.095750,0.061497,3332.645752,1454.989380,6572.000488,2869.950195,1394.793945,1312.532959,71.990387,39.853134,0.956422363329,0.0247871263902
1,31,7.114393,3.139778,20.971258,14.479080,0.025136,0.011860,0.068851,0.040497,3461.325684,1333.321533,6884.678711,2650.738770,2514.086670,2226.086182,81.053215,35.115501,0.45372931648,0.648115921505
1,25,3.927539,2.231894,28.450247,21.390814,0.027274,0.014034,0.057625,0.041161,3329.209961,1454.150879,6638.000000,2897.526611,2356.650391,2226.380859,75.758049,39.441967,0.465690270614,0.0787200178858
1,27,3.102371,3.174626,20.542700,28.413738,0.027331,0.012995,0.047454,0.036255,3372.930664,1407.911743,6743.519043,2812.654785,2586.308838,2398.702148,76.505280,34.639633,0.0934121065088,0.940533568099
1,25,4.034109,2.597154,19.086294,11.937390,0.027641,0.013238,0.055875,0.041087,3324.168945,1451.675415,6635.999512,2896.517334,2525.878418,2028.759644,80.644035,39.211910,0.92215062634,0.486767666371
1,40,5.609044,2.601699,18.031996,12.369243,0.022984,0.010207,0.084844,0.049822,3578.094971,1193.501709,7046.251465,2350.409424,1690.588379,1728.162842,82.968765,39.681309,0.276220233061,0.830454126552
1,29,2.302073,1.613956,8.249681,4.507957,0.018241,0.009176,0.088039,0.051738,3438.890869,1375.947998,6749.999023,2701.341309,1285.328613,1203.664062,98.367416,55.672230,0.135894875792,0.219789121968
1,31,6.780725,4.205453,32.811623,17.202118,0.020713,0.010178,0.067843,0.041909,3459.571289,1332.285889,6858.064941,2640.201660,1525.624878,1737.737671,81.379066,41.553215,0.937019587959,0.935969715364
1,38,4.281984,3.172141,21.718880,21.048611,0.017803,0.008821,0.092763,0.053746,3552.960938,1219.433960,6992.108887,2400.576172,1027.993408,930.009155,82.749840,35.472874,0.195579268673,0.399285219318
1,35,4.185244,2.680812,16.320974,14.622619,0.015268,0.007912,0.095268,0.057121,3531.503906,1268.919067,6905.714844,2482.345459,992.163391,910.758667,98.523743,40.770966,0.923466868884,0.749721565284
1,32,4.283217,2.161262,9.901947,3.968191,0.016170,0.007938,0.097070,0.060444,3481.487061,1316.376587,6830.470215,2583.762939,832.041382,754.561768,89.797050,47.117241,0.733029203424,0.57989153703
1,26,2.802315,2.110503,12.592060,13.032776,0.019504,0.011210,0.098317,0.060956,3366.993164,1436.162720,6566.347168,2802.655518,1448.546509,1663.777710,92.063309,51.154053,0.878936789762,0.132781750697
1,42,4.620289,3.851087,16.884907,17.536730,0.014910,0.009791,0.104539,0.056467,3603.386963,1169.707642,7034.523438,2285.226562,744.030029,861.621521,97.894104,40.778316,0.17368250317,0.526613581242
1,45,1.324623,0.669710,7.252950,3.662554,0.015174,0.007372,0.122361,0.055496,3636.803223,1136.290527,7046.109863,2205.375244,700.993164,692.933167,98.191795,39.712006,0.28599102073,0.209101385814
1,35,3.517354,2.902573,15.137247,20.942841,0.004182,0.004735,0.098750,0.061940,3069.645996,1391.958008,6898.572754,2483.258789,109.252098,227.788437,89.304405,43.395138,0.305148594175,0.232331356551
1,27,6.025311,2.702473,20.813835,8.977034,0.000054,0.000023,0.061690,0.034381,1264.380493,530.318848,6728.704590,2806.071777,0.001968,0.000910,153.817017,68.144638,0.697906326753,0.528578203073
1,26,3.031694,1.996177,20.579803,9.408210,0.019929,0.019000,0.041707,0.052788,3283.615723,1403.520142,6719.231934,2866.604492,2872.763428,4283.066895,106.594910,76.662048,0.0566499760631,0.179202291844
1,33,8.109684,3.986663,26.172615,19.873199,0.019931,0.016965,0.047064,0.064625,3395.700439,1268.312256,6949.241699,2584.885498,2667.331055,3942.688232,122.241760,75.562241,0.371394564034,0.256052762333
1,25,1.668073,1.726155,12.324106,21.014343,0.020785,0.014893,0.047250,0.046890,3286.936523,1438.923462,6617.001465,2890.684326,2484.359375,3098.846680,117.218300,73.966454,0.463995724526,0.490816305924
1,27,10.597945,14.575367,41.047272,28.165104,0.025458,0.014397,0.050694,0.038201,3367.246338,1406.535400,6704.629395,2797.275146,2974.534912,2897.339844,116.466698,65.320427,0.73460404796,0.203839812618
1,26,1.153862,1.747719,8.472672,15.350427,0.020318,0.013788,0.051442,0.045246,3330.394287,1422.411987,6672.115723,2846.513428,1954.561768,2188.659912,103.593178,67.782837,0.885393396138,0.500738834951
1,25,1.252797,1.437052,14.812078,24.049049,0.031565,0.019919,0.035000,0.035729,3242.932861,1421.642212,6674.000000,2913.145752,3506.044189,3510.355469,88.828827,58.280640,0.162169509025,0.506832808248
1,25,7.135090,4.473347,24.351353,17.324512,0.031987,0.016117,0.033125,0.040970,3257.483154,1428.135498,6682.000000,2918.334229,4956.479492,3838.725342,95.278030,70.732101,0.886493868992,0.0284124839592
1,33,3.929044,1.581268,18.038868,8.003556,0.013502,0.010569,0.098958,0.062619,3483.572754,1294.784912,6831.062988,2539.457764,811.192322,1489.122070,119.168007,61.851185,0.131217602067,0.100013055964
1,25,4.517638,3.361893,18.575054,13.064980,0.020468,0.012610,0.083375,0.049206,3333.345215,1456.302734,6540.000000,2856.956299,1664.824829,1690.962402,108.691422,58.023926,0.507807879983,0.160983948482
1,25,3.483871,2.178087,34.523014,23.746096,0.013605,0.012317,0.095875,0.058612,3330.724121,1454.496948,6466.000488,2829.476807,1077.639404,1736.316895,102.415665,66.056221,0.917819555968,0.810217984585
1,38,7.434195,3.990839,29.231220,12.503523,0.013636,0.010486,0.084622,0.108511,3491.174561,1202.524292,6923.025879,2407.779053,833.492249,1271.822021,109.800934,66.532074,0.00809722678178,0.75676867372
1,26,0.433790,0.272405,3.323924,1.988585,0.031184,0.016398,0.041707,0.037152,3312.624268,1415.874023,6700.961914,2857.522217,2651.936768,2572.441162,75.977318,48.017040,0.41067905791,0.238825652482
1,28,2.223001,1.736772,11.633946,14.125039,0.033335,0.014807,0.025223,0.020388,3254.704590,1346.009888,6815.179199,2782.790771,4335.632812,3704.776123,119.797997,78.510185,0.567353561775,0.784949068444
1,27,2.113560,1.765964,15.794823,18.938843,0.014975,0.008361,0.077199,0.057912,3369.306152,1405.923096,6666.666504,2783.815918,746.322754,772.051636,84.714951,53.478664,0.687912117647,0.421305128215
1,31,4.080407,2.229879,19.368954,23.260973,0.021833,0.011470,0.074496,0.041234,3451.238770,1329.227783,6845.160645,2635.608154,1325.049683,1193.866333,96.543266,60.994617,0.175171035295,0.398358631371
1,122,3.916545,1.786279,11.641208,9.079654,0.016387,0.009095,0.112987,0.074069,3814.052490,705.504333,7539.140625,1401.540649,846.308350,960.552063,103.846413,53.901241,0.964119467263,0.675748058574
1,71,1.859361,1.283205,9.675766,9.316318,0.017534,0.008243,0.108715,0.058007,3714.392334,911.487488,7327.819824,1798.320801,959.839172,955.051453,123.379654,59.461433,0.494789408831,0.669654030904
1,25,2.309432,1.635083,15.059410,12.694983,0.028661,0.015635,0.053000,0.043557,3282.555908,1434.707886,6652.001465,2903.737549,2628.781250,2711.809082,81.426994,55.666008,0.239007565473,0.64244811905
1,573,2.371189,1.653474,6.639866,5.018703,0.020824,0.011457,0.098609,0.058030,3905.849365,389.565216,7745.770020,666.794373,1637.372192,2105.222168,117.933243,50.545002,0.198591379813,0.00413275566568
1,76,4.625956,2.872135,10.864060,6.463758,0.020555,0.016633,0.092064,0.032752,3770.823730,889.528564,7353.947754,1734.901978,2322.407715,3695.716797,118.631645,44.279976,0.394780168927,0.331913334074
1,54,1.836783,0.913945,4.756360,1.796257,0.013710,0.014603,0.081019,0.034537,3662.502197,1037.089478,7218.055664,2042.402588,1614.875000,3591.451172,109.218307,46.312260,0.318413390862,0.784477664424
1,96,6.318962,1.715585,12.022874,2.939175,0.017751,0.014134,0.095280,0.034094,3810.656494,796.314453,7430.469727,1551.468628,1644.477539,2360.422607,116.974602,39.829781,0.304340055556,0.453599393216
1,77,1.674203,0.664534,4.822606,1.271161,0.017295,0.014492,0.078734,0.029766,3757.523193,881.259155,7390.262695,1731.348633,1808.102661,2596.369873,118.855904,41.418468,0.278323109,0.636373374455
1,144,6.027065,1.212194,10.029592,2.008179,0.016598,0.014243,0.095096,0.037298,3856.772461,654.472168,7542.533203,1279.372803,1624.630249,2743.316895,120.018486,39.744972,0.298403900011,0.190661449504
1,92,2.412972,0.731271,4.556670,1.128261,0.016087,0.013113,0.125679,0.062899,3802.434814,812.257629,7358.696289,1574.519287,1537.437988,2552.231934,129.589874,43.155586,0.79418731422,0.600714876696
1,147,1.798826,0.353809,5.905148,1.194460,0.024440,0.006621,0.105272,0.032997,3889.460205,651.159180,7573.131836,1267.700928,1227.968628,824.719482,132.110855,50.923729,0.817619966178,0.377664201037
1,33,6.304680,3.835276,12.200869,6.198799,0.017575,0.007803,0.083333,0.044105,3493.418457,1297.917358,6883.334961,2557.007324,710.809998,543.995117,111.638786,57.913372,0.505987796029,0.00811040218698
1,103,0.328329,0.630230,3.321078,4.580373,0.019436,0.013885,0.109163,0.077701,3818.863037,769.393494,7463.349609,1507.644409,1947.868164,2934.707275,117.724792,43.376232,0.0692860531353,0.82038945682
1,138,2.051481,0.762977,5.956516,7.913190,0.016879,0.014328,0.105163,0.055599,3851.945068,667.391235,7546.920898,1307.994751,1585.998169,2536.023438,121.429367,38.293278,0.358553192582,0.57011204458
1,25,2.144883,2.613664,19.843010,28.979389,0.006470,0.005428,0.104375,0.055372,3334.924805,1455.701904,6530.000488,2850.472656,145.381363,289.392242,106.089508,61.582657,0.401524794727,0.919450357255
1,182,0.518883,0.689934,6.771563,7.056240,0.016993,0.014603,0.110577,0.060041,3881.208008,583.928345,7594.916504,1145.077881,1822.854614,3106.508057,126.510780,42.499657,0.4278781344,0.853025495419
1,25,3.050402,1.492608,11.492192,5.289207,0.009193,0.014874,0.091250,0.055481,3279.124023,1432.328979,6571.001953,2868.485107,785.900391,2199.425293,89.648018,51.744694,0.935336983672,0.93046653559
-1,233,7.536201,5.096277,16.949917,10.245923,0.010254,0.012027,0.129641,0.062013,3801.794189,646.779724,7594.740723,1013.798462,640.733459,1676.225830,124.632660,45.727249,0.380312447296,0.246432352744
-1,190,0.580757,0.720889,5.210871,9.138628,0.018447,0.010725,0.114013,0.061604,3898.626221,574.446472,7529.738770,1122.395508,1548.542847,1843.087280,122.681671,41.499645,0.948961518191,0.00522162693798
-1,295,1.056601,2.417259,4.157556,9.416130,0.018723,0.012118,0.108411,0.061448,3919.941650,463.217590,7617.712891,916.984558,1673.049194,2286.050537,117.198517,45.088463,0.722149292968,0.241985643927
-1,53,8.456877,4.212866,26.874371,9.549742,0.017725,0.013414,0.105130,0.071729,3670.290283,1050.840698,7118.395996,2045.523438,1580.637085,2213.852539,112.128403,50.959904,0.514923191474,0.331333392981
-1,35,8.595517,3.136925,27.805252,10.404845,0.013855,0.010342,0.067946,0.061700,3483.415771,1253.730591,6932.143066,2495.754150,858.611328,1362.388062,91.856766,54.601757,0.316907806817,0.0645951343375
-1,25,9.923692,4.561082,29.119038,16.604292,0.023067,0.016063,0.091375,0.072045,3342.313721,1459.675903,6516.000977,2848.921143,3246.952148,4091.111084,87.055481,45.829075,0.912365119467,0.13924032788
-1,35,7.352085,3.621502,50.332878,21.483528,0.015704,0.011083,0.093839,0.071702,3510.474854,1262.759399,6831.429199,2462.854492,1375.759644,2336.010498,118.153648,63.087761,0.711643282374,0.016810478409
-1,25,6.329187,3.283121,24.223404,17.075249,0.017247,0.012555,0.097250,0.073167,3339.667236,1458.363892,6465.001953,2828.891357,1535.680420,2101.430420,103.588570,59.948452,0.282404436768,0.639911658487
-1,48,8.815377,3.042704,39.275867,20.109505,0.017514,0.012971,0.097526,0.065789,3637.382080,1098.413696,7084.896484,2144.860596,1622.600708,2161.002197,116.071342,53.422184,0.948486037979,0.348206306879
