label,Shot_Length,Motion_Distribution_Mean,Motion_Distribution_Variance,Frame_Diff_Distribution_Mean,Frame_Diff_Distribution_Variance,Short_Time_Energy_Mean,Short_Time_Energy_Variance,ZCR_Mean,ZCR_Variance,Spectral_Centroid_Mean,Spectral_Centroid_Variance,Spectral_Roll_Off_Mean,Spectral_Roll_Off_Variance,Spectral_Flux_Mean,Spectral_Flux_Variance,Fundamental_Frequency_Mean,Fundamental_Frequency_Variance,Edge_Change_Ratio_Mean,Edge_Change_Ratio_Variance
1,66,0.571605,0.260218,3.666367,1.338841,0.019496,0.007534,0.034991,0.019185,3648.657959,929.759766,7470.074707,1897.815308,1022.057068,527.620178,76.665924,41.349285,0.485658060995,0.513643642572
1,64,1.443680,1.219841,4.563065,5.497730,0.020870,0.007699,0.051270,0.029235,3671.674561,951.056213,7430.469727,1919.281250,1180.010010,597.073120,79.789963,43.393402,0.492840634506,0.173447750877
1,32,1.262385,0.909354,6.679131,6.341897,0.017319,0.008494,0.042090,0.027560,3408.544434,1291.267822,6942.188965,2624.437988,859.963745,512.228394,69.256775,40.977470,0.850510859112,0.305031411188
1,29,1.454654,0.586224,2.483416,0.997871,0.016132,0.008497,0.044720,0.030614,3375.792969,1352.551514,6839.655273,2736.374023,843.372803,763.495483,88.195824,60.199322,0.686409910715,0.0235109786835
1,25,0.687926,0.833945,4.171446,7.165451,0.017125,0.008812,0.048125,0.030574,3308.809082,1446.179321,6654.000488,2904.321777,941.172119,756.916504,93.756287,58.022896,0.993718688286,0.623989965818
1,40,2.253465,1.810989,8.230847,9.927726,0.016669,0.007159,0.068516,0.040498,3548.493652,1185.085938,7115.002441,2372.253418,713.664978,479.192535,95.583946,50.112354,0.57446299991,0.567108502431
1,25,2.629478,1.535919,8.223545,8.127986,0.016410,0.008307,0.066000,0.044724,3294.860107,1439.770996,6622.999512,2891.370117,770.164368,518.122742,69.230721,41.127823,0.807029474018,0.44597874474
1,32,2.043750,1.133479,7.896864,9.826291,0.017339,0.008036,0.055664,0.033688,3431.191406,1298.846802,6913.281738,2613.581055,877.721924,571.592529,70.547707,40.342365,0.296767373269,0.622911165017
1,26,0.369688,0.212919,0.967737,0.416669,0.019108,0.009400,0.066106,0.037747,3346.426270,1427.791382,6659.615723,2840.165039,829.165955,544.425598,77.770264,50.365791,0.891199145606,0.600478197809
1,56,4.134319,2.280276,8.156324,6.012908,0.018313,0.006637,0.076060,0.038815,3654.413330,1015.813110,7312.946777,2029.203857,921.298279,489.396881,81.360596,42.638901,0.0819658037427,0.236930988876
1,45,2.819828,3.458945,10.019682,9.777357,0.016566,0.005949,0.071944,0.039520,3576.814697,1119.000610,7188.333496,2245.897705,773.317993,467.926361,78.929230,45.766392,0.501752153633,0.635979720756
1,70,2.264717,1.437970,7.160001,7.197421,0.009225,0.006449,0.044554,0.037080,3616.526855,943.787476,7471.431152,1839.935303,405.964233,886.404907,92.187813,44.174957,0.827494142843,0.559106994219
1,25,4.044503,2.121192,7.189982,6.327565,0.015883,0.009269,0.073500,0.052953,3323.838867,1451.344727,6598.999512,2881.414307,917.204712,871.466675,99.526619,58.050716,0.145492380174,0.774708094789
1,29,0.536618,0.228061,1.678035,0.690537,0.007110,0.005278,0.081789,0.042568,3391.347168,1357.504883,6786.208496,2715.231934,190.882919,318.749268,90.740997,49.908859,0.23582460779,0.166862391309
1,82,2.893784,1.001134,7.907722,5.979681,0.012417,0.006270,0.065206,0.040175,3705.975342,849.550781,7484.147461,1697.620728,642.903015,744.992554,114.054604,50.216644,0.00310297665059,0.124019353148
1,25,1.463977,0.840254,5.451234,8.265103,0.011441,0.006473,0.052250,0.033883,3309.766602,1445.142578,6632.000488,2894.766602,358.690247,557.137695,81.736412,51.856308,0.31258073604,0.0859480134501
1,105,3.084056,1.533208,8.003217,3.573501,0.015467,0.008310,0.082738,0.051155,3804.905029,759.678711,7534.047852,1504.001709,902.259521,1371.669678,116.197197,48.422451,0.310455532945,0.699893164747
1,25,1.382148,2.170010,16.817070,31.558060,0.015335,0.009383,0.076500,0.052449,3333.251709,1456.095337,6576.001465,2870.770508,801.756287,1029.535156,93.595345,57.814053,0.408215481476,0.064210570086
1,25,1.760217,1.272509,9.013159,5.602851,0.011927,0.007215,0.095250,0.052344,3343.612061,1459.881104,6515.000000,2844.473389,462.960571,668.602234,123.020958,65.337173,0.880304766898,0.338092743652
1,53,1.436879,1.060807,7.979032,5.355557,0.016596,0.008902,0.090566,0.045922,3678.531494,1052.573120,7215.096680,2063.555908,1101.070312,1223.133667,137.594559,60.927654,0.462466826905,0.963151806375
1,162,1.071283,0.548819,5.217688,1.890573,0.017497,0.007252,0.112712,0.045406,3887.970215,620.229431,7587.963379,1211.090210,968.705261,1057.735596,128.002731,46.775558,0.179067830657,0.500276937191
1,48,0.303419,0.176873,2.621381,0.985909,0.022085,0.008850,0.103190,0.043741,3660.611328,1104.253052,7117.187500,2146.931885,1610.060303,1196.994385,128.352493,55.966747,0.748690544978,0.592562406701
1,111,0.917546,0.588247,4.685370,2.744514,0.019370,0.010577,0.125535,0.045727,3845.824463,744.353088,7440.991211,1441.301758,1366.475464,1771.102295,127.787514,48.604073,0.1777917613,0.386171187731
1,91,3.684852,1.148611,15.869709,9.743808,0.017351,0.014317,0.103022,0.053951,3793.662109,815.771362,7390.935059,1590.524170,1759.468628,2943.768555,139.554764,53.829308,0.990225552092,0.225900842984
1,85,2.927104,1.319685,15.357436,9.978220,0.011648,0.007343,0.137904,0.058819,3776.761475,840.699036,7335.884766,1635.607788,415.637451,593.321472,118.810844,45.059982,0.469135528824,0.059569448218
1,59,5.900346,2.637987,35.362701,19.427422,0.026575,0.012255,0.110858,0.058587,3717.800049,1003.072876,7244.069336,1957.321655,2032.787231,1919.439453,122.900314,56.472260,0.674013293467,0.411607925584
1,47,4.910769,2.598552,22.537216,11.432292,0.022157,0.011312,0.111769,0.056771,3649.729980,1113.880737,7082.979492,2163.387207,1753.415405,2443.529541,119.200691,51.464314,0.0795965747523,0.774507736931
1,75,4.094975,3.253950,20.239700,15.306026,0.025258,0.011247,0.109833,0.061819,3774.518066,896.953613,7328.667480,1745.320557,2362.276123,2068.988037,137.251038,56.489578,0.850595922753,0.880585770987
1,42,5.049459,2.579248,16.108870,7.012912,0.021915,0.007724,0.135417,0.052268,3618.769531,1174.449219,6951.785645,2257.137451,1151.769775,606.264404,112.229568,52.788212,0.966965768512,0.638174933577
1,77,1.597535,1.522442,5.564255,3.739279,0.017598,0.005783,0.123661,0.052793,3758.995605,881.529236,7326.625000,1719.221191,769.726257,461.637390,116.504753,43.509701,0.437418838726,0.201555743797
1,46,0.829031,1.098260,11.852448,18.540194,0.016163,0.011489,0.093954,0.054963,3605.721680,1114.645752,7102.715820,2196.369629,924.618042,1482.440186,99.742981,46.454288,0.57580298314,0.207314480498
1,124,0.656520,0.758582,4.272138,5.646738,0.017073,0.011559,0.079461,0.042908,3791.634033,733.440247,7564.517578,1386.749512,1164.744629,1751.728516,106.121849,45.649719,0.0913988963348,0.711940508426
1,46,0.643694,0.457302,3.230867,1.640165,0.022533,0.011798,0.087568,0.060050,3636.880615,1123.204224,7076.630859,2189.519043,2071.762695,1953.716309,122.238770,55.066910,0.969493057501,0.525431554548
1,32,2.047651,1.250294,9.807513,7.444338,0.018141,0.011387,0.083789,0.062105,3471.676514,1313.864746,6772.658691,2567.722656,1414.541504,1822.433228,97.115906,48.182049,0.019669410562,0.438721089066
1,44,0.569875,0.512467,7.363524,8.731862,0.010921,0.009723,0.065909,0.046978,3297.387207,1310.485962,7113.069336,2254.548096,527.130249,1137.944336,90.621826,45.905998,0.074398696123,0.91048644529
1,27,3.269031,1.374513,10.213497,4.271338,0.024426,0.016496,0.049190,0.035743,3365.791016,1404.951294,6703.706055,2797.184570,2884.975342,4686.486816,92.890900,55.912746,0.537943595123,0.531546780468
1,96,1.185430,1.233750,5.597288,5.097974,0.017460,0.009616,0.060091,0.036060,3749.645996,808.624512,7553.645996,1577.036743,1012.201965,1891.893311,94.134689,37.472000,0.0328979135692,0.143294704942
1,124,0.367491,0.128946,2.293221,0.607903,0.023532,0.013778,0.080620,0.047751,3826.360352,703.074097,7566.331055,1387.424194,2299.692139,2751.397949,106.327217,42.063316,0.663286410989,0.867810599549
1,65,2.877226,4.359344,21.944866,31.276859,0.013985,0.006725,0.083077,0.049453,3703.684570,950.858215,7318.845215,1878.350952,685.889099,802.450867,97.479752,43.056038,0.480874503972,0.354858966645
1,140,1.277370,2.302281,13.226993,22.813530,0.019546,0.014199,0.081987,0.046683,3830.218750,675.747437,7589.286133,1307.161743,2021.310547,3446.027100,115.061859,48.275158,0.0998323433207,0.18391741148
1,94,2.193608,2.908615,19.141134,27.381556,0.020536,0.011557,0.087999,0.069782,3800.972168,803.276611,7454.255371,1581.714111,2033.924927,2566.307373,125.009155,47.207779,0.346192275841,0.351505146174
1,25,6.644496,4.209289,62.200161,34.745964,0.016959,0.008993,0.076750,0.048429,3336.924072,1456.868774,6584.000977,2874.480713,845.562683,850.195312,96.438240,58.596767,0.873873692444,0.608997587101
1,71,0.729843,0.226428,5.672400,1.836256,0.020735,0.013078,0.080854,0.042501,3746.635254,917.752869,7362.677246,1802.290894,2139.671875,2813.615967,120.137032,50.269161,0.77923277433,0.573446421873
1,99,1.220716,1.837103,13.213287,25.355286,0.020838,0.012654,0.081850,0.041522,3805.583496,783.845093,7486.363281,1540.115601,2264.288086,3065.319580,124.609886,49.907608,0.241629433743,0.638377669424
1,123,1.153800,0.995033,7.001114,6.485353,0.018802,0.011854,0.098145,0.045982,3838.045898,706.799011,7519.513184,1383.271118,1746.592041,2369.157471,127.766060,46.371601,0.167904776206,0.429840498282
1,45,5.283070,3.081647,24.250988,14.055102,0.013171,0.008391,0.086319,0.043340,3601.837402,1126.962891,7097.222656,2219.325195,756.787415,922.446167,113.712181,53.892479,0.689089501761,0.628075677504
1,73,5.414914,2.019651,24.624592,8.790236,0.012086,0.009079,0.089041,0.053926,3720.690186,900.194519,7370.889648,1779.293213,566.767944,784.366394,100.036987,41.538689,0.0146435664783,0.454916532846
1,39,5.595833,2.590650,19.286469,8.935246,0.028064,0.011799,0.078606,0.054592,3550.041748,1201.794067,7019.231934,2377.232422,2469.173096,2188.209229,90.529671,46.788868,0.617602445422,0.463652900147
1,32,3.805648,2.031260,42.852829,42.804665,0.026149,0.014211,0.070605,0.042672,3476.899902,1315.736694,6823.439453,2580.363770,2552.712158,2001.132080,135.154266,68.299934,0.0294558894386,0.863265380959
1,27,4.079586,1.767368,13.209755,9.267415,0.023268,0.011465,0.070833,0.059658,3362.387207,1403.787598,6651.852051,2777.437744,1658.093750,1467.721680,105.715515,64.911301,0.101830201684,0.900584747776
1,25,4.366214,2.128469,50.545719,41.722862,0.023538,0.012003,0.069500,0.059564,3334.417725,1456.887207,6580.999023,2873.915527,2252.110596,2224.309326,122.392799,67.663589,0.105219420296,0.177794884337
1,33,4.520541,2.071108,19.859604,8.526003,0.023774,0.013610,0.066667,0.037616,3496.087158,1299.503296,6892.425781,2560.735352,2362.664795,2575.284912,99.621216,50.477707,0.423222137724,0.298832416339
1,25,4.706613,2.682234,36.282818,31.249937,0.021703,0.012435,0.079375,0.047897,3351.479980,1463.174072,6539.999512,2855.801514,1691.925537,1813.053833,119.912857,69.705719,0.855148424934,0.604344416765
1,37,4.650581,2.170098,12.749785,6.116871,0.022977,0.011035,0.079730,0.045208,3541.866211,1234.622681,6962.838867,2426.738770,2124.094971,2172.165039,116.404289,59.480446,0.981136885072,0.894069520515
1,36,4.575392,1.989375,41.982754,40.855553,0.020374,0.010549,0.080208,0.043201,3536.126709,1251.112549,6959.724121,2461.814453,1596.932983,1673.259155,120.240807,64.582672,0.848345957144,0.972615223904
1,26,4.709442,2.418002,16.915169,7.895800,0.018833,0.009195,0.089663,0.060433,3360.596680,1433.656860,6617.307129,2823.558838,1238.714600,1489.794800,108.029243,64.072037,0.0200779516083,0.48508534001
1,25,3.797714,1.970234,38.349766,39.901901,0.021374,0.012877,0.074750,0.051841,3341.509033,1459.129150,6554.000977,2861.535645,1914.672974,1551.091675,112.001984,60.780827,0.440987129735,0.998216178285
1,61,2.164418,0.651226,6.647418,3.873214,0.019772,0.007886,0.085758,0.047052,3711.938232,984.385193,7320.493164,1942.279419,1144.158813,1197.203491,108.564819,52.996304,0.493573676874,0.0565249642715
1,31,2.042935,1.511106,26.469784,35.732830,0.018972,0.008270,0.085484,0.050611,3442.516357,1326.213135,6829.035156,2630.153564,1048.244507,1221.837158,103.809593,56.944695,0.370868044473,0.631125108823
1,30,7.764787,3.192942,18.727602,7.839979,0.020044,0.009147,0.099792,0.060585,3462.142822,1358.432373,6728.334473,2641.690674,1260.548950,986.194275,119.625191,65.027267,0.89078522312,0.200121180332
1,58,8.032215,2.857492,20.085705,6.829271,0.022483,0.007877,0.101670,0.053516,3712.911865,1011.076660,7237.501953,1972.186523,1662.400635,1387.612061,130.261841,57.715996,0.218463716876,0.0137934360337
1,65,5.366745,1.913953,29.211283,29.158966,0.021514,0.007235,0.091154,0.060202,3719.650635,954.051758,7326.538086,1880.345459,1395.828491,1101.062622,119.151764,62.534016,0.616428520235,0.954771434062
1,25,4.315442,1.985033,55.662876,32.428741,0.020885,0.011384,0.084125,0.064641,3308.747803,1446.220459,6548.000488,2861.991211,1559.742065,2141.337402,81.079140,49.356445,0.455294318793,0.341627773181
1,25,3.375756,1.608796,21.345535,11.007082,0.020602,0.010017,0.101750,0.060764,3351.135498,1463.156738,6491.000488,2836.718018,1553.673218,1340.470337,93.691589,47.114784,0.00518579208853,0.803431806991
1,82,8.073217,2.749385,34.991848,11.937991,0.021190,0.008146,0.141006,0.054435,3799.704590,861.272888,7292.076172,1658.164551,1552.575562,1498.892822,115.742989,42.170502,0.916816853684,0.810317005029
1,67,7.695603,3.116440,34.128365,23.113888,0.019297,0.007703,0.138713,0.054846,3751.379639,946.191101,7245.895508,1830.861816,1379.108154,1516.263794,113.066795,41.369263,0.974148919987,0.451314131145
1,25,5.994264,3.325708,58.935875,31.725872,0.017644,0.009612,0.128250,0.080470,3350.076172,1462.636475,6451.000488,2817.862061,1138.031860,965.217529,110.750694,54.167164,0.91648076785,0.895169872909
1,85,3.205494,2.145487,21.393192,26.675791,0.017925,0.005984,0.130846,0.060243,3789.529785,843.511108,7356.174805,1642.703857,1015.343262,801.558899,112.571281,39.175007,0.410623454012,0.545511568797
1,60,1.865084,1.728257,18.715570,22.694170,0.018644,0.007993,0.118906,0.055119,3723.261230,995.658875,7226.249023,1934.327148,1203.303589,1183.703735,115.741539,50.985428,0.125601329381,0.160445967018
1,31,2.607178,1.989446,13.750731,12.073217,0.017085,0.009058,0.100101,0.054607,3478.369141,1339.250122,6773.390137,2608.913330,1088.368774,1122.693359,122.851135,68.632683,0.293308871774,0.951733198264
1,34,0.431875,0.235513,1.844555,0.829918,0.013490,0.006774,0.080423,0.044928,3458.737305,1265.763916,6939.706543,2534.534180,459.106934,395.999420,83.203064,48.242039,0.790731458714,0.208100537046
1,51,1.822330,0.776986,7.838170,3.365154,0.017800,0.012774,0.095466,0.049058,3563.520264,1088.789673,7166.176758,2092.448242,1494.975098,1873.497559,123.318459,52.417671,0.478966040721,0.591972231986
1,31,0.411529,0.276240,1.979798,1.147331,0.016762,0.008807,0.068246,0.040181,3471.740234,1336.659912,6823.387207,2626.919922,932.009155,862.266724,120.306877,53.022957,0.42563042531,0.53507721438
1,60,1.523058,0.748970,6.641213,3.029889,0.023729,0.010452,0.087187,0.035446,3740.079834,999.844238,7248.333984,1938.275879,1893.128296,2002.483398,131.489212,48.432365,0.267669072363,0.269012739086
1,46,0.286752,0.118505,2.550321,0.834693,0.024371,0.009178,0.092391,0.041538,3660.041260,1129.748535,7067.392578,2182.333008,2078.346680,1772.847412,135.881165,49.502697,0.481341001441,0.600993204952
1,55,2.195483,1.252256,7.168233,2.918363,0.023255,0.009603,0.095511,0.038602,3717.229248,1041.224976,7171.361328,2009.990479,1861.475830,1619.323120,134.477142,44.643993,0.796607459533,0.305120495137
1,38,0.385982,0.260376,2.953517,1.256770,0.021953,0.009700,0.086678,0.038439,3582.133789,1228.991943,6936.186523,2380.314209,1611.563110,1351.833618,128.765564,57.513435,0.492223341042,0.982131710898
1,50,2.524190,1.001051,11.916424,10.550579,0.023199,0.010804,0.100000,0.050675,3688.843506,1087.941040,7105.000488,2098.635986,2233.504639,2243.663086,130.413818,52.201496,0.0723219637111,0.43871560911
1,66,2.888679,1.760703,11.015555,6.871795,0.020468,0.010902,0.117093,0.049792,3760.819336,955.518372,7239.392578,1842.665527,1503.739502,1836.343140,138.597565,54.215164,0.460396060053,0.0650976407735
1,59,1.809852,2.015850,19.006712,20.441948,0.021600,0.010219,0.109852,0.049564,3733.343506,1007.040344,7194.916992,1942.699097,1735.150391,1715.229126,142.900803,55.299011,0.129004091264,0.8159365089
1,28,1.750698,1.566465,15.397051,16.696238,0.019473,0.010205,0.102679,0.049928,3436.651855,1403.124390,6607.143066,2698.815674,1404.482178,1411.556885,137.606735,64.103065,0.768047846032,0.680462034641
1,28,1.703715,0.942141,5.192493,2.419656,0.020538,0.011678,0.097433,0.048739,3440.335449,1404.574585,6592.858398,2693.086670,1578.034790,1576.636230,145.164291,66.284248,0.538984370997,0.162307999573
1,57,1.737291,1.692069,9.735018,20.368860,0.019757,0.009902,0.108224,0.050009,3722.821777,1023.117432,7171.490234,1972.707886,1387.378174,1672.814209,140.082901,51.052639,0.509632857584,0.0608659854407
1,104,3.219140,2.568398,9.968237,5.923950,0.020135,0.008013,0.126803,0.060538,3853.764893,771.033142,7407.933594,1488.463501,1441.459717,1520.796631,142.771454,46.767483,0.137277788767,0.0415984502879
1,25,7.514941,10.857082,25.448330,24.306330,0.019336,0.010315,0.104500,0.058711,3366.267822,1469.282959,6471.998535,2826.962891,1619.630371,2115.524902,123.386208,61.922821,0.749006531462,0.160767414965
1,62,1.367137,1.051299,5.174357,3.614842,0.019964,0.009176,0.133266,0.058655,3751.728271,985.459106,7148.387695,1883.640381,1492.468994,1585.773560,138.809998,47.549667,0.695348292398,0.712312274748
1,49,1.770109,2.669497,9.168069,14.340840,0.018963,0.009347,0.119898,0.051402,3680.094971,1097.331177,7075.510254,2111.016113,1210.062866,1220.451294,136.733978,50.440624,0.956546590062,0.421124151669
1,41,1.634523,1.332988,16.375813,15.776776,0.021706,0.009791,0.154116,0.064623,3627.145996,1192.659546,6763.415527,2228.064941,1875.182983,1699.982544,132.787033,50.602680,0.51797226173,0.807707505037
1,48,0.834496,0.759390,8.134526,12.695529,0.018158,0.008123,0.148438,0.064265,3680.234619,1109.722656,6991.145020,2110.291504,1480.101074,1395.734985,132.691803,50.289944,0.624827943333,0.157608778398
1,47,2.223660,1.400163,12.291504,14.873832,0.020388,0.008905,0.110173,0.058410,3665.978516,1118.308472,7029.256836,2148.345947,1566.738892,1308.016479,143.276810,57.684635,0.426666609928,0.953359010327
1,29,0.108818,0.050944,1.500520,0.603633,0.014008,0.009302,0.127478,0.068749,3451.291016,1380.616699,6648.275879,2660.372070,846.106323,1273.413696,117.653641,62.505459,0.853303033158,0.695843672988
1,73,0.918559,0.839703,4.869610,7.344073,0.017712,0.008416,0.129581,0.069143,3781.216553,910.719788,7273.289062,1755.725830,1126.693848,1065.808594,143.967941,49.989475,0.238168469727,0.674154838325
1,67,0.970980,0.842464,13.275517,16.737829,0.019892,0.008710,0.133582,0.052116,3770.013916,950.144043,7197.386719,1816.963501,1371.689575,1393.076782,144.197388,55.489204,0.0328777458757,0.692413087937
1,25,2.538372,2.004106,24.691328,16.943386,0.016362,0.009379,0.127500,0.067465,3368.321777,1470.144165,6388.999512,2793.407959,829.391602,869.929443,122.053734,64.966972,0.946557901369,0.714368645516
1,28,1.664921,1.444837,12.820931,13.445124,0.018061,0.008448,0.135714,0.073608,3442.390381,1405.433594,6544.644531,2674.325928,1167.393311,969.757446,122.825890,57.589741,0.0538295231656,0.035699152892
1,29,2.460403,1.737918,14.879274,14.938202,0.016850,0.008073,0.170905,0.097584,3463.114502,1385.304199,6551.724609,2625.175537,833.368835,910.474182,124.906433,56.890736,0.170836787008,0.00859986908043
1,27,0.683970,0.543120,23.735691,16.665533,0.014944,0.008172,0.145139,0.081140,3414.439453,1424.031128,6514.815918,2719.317383,761.514832,925.088501,113.548058,59.365311,0.433312325052,0.74665037522
1,27,1.140796,1.194772,18.772654,18.009760,0.017916,0.009944,0.089931,0.049351,3408.336670,1421.590698,6593.519531,2750.859131,1535.716431,1527.406982,146.344269,70.211464,0.419020746741,0.371757626971
1,94,0.287876,1.007324,3.689378,12.304501,0.014066,0.006467,0.158610,0.063224,3838.891113,809.501831,7346.808105,1551.188599,627.359985,967.901672,131.467773,47.343254,0.185830249334,0.178188837605
1,67,3.270907,1.623264,16.718136,12.503825,0.014270,0.006473,0.144170,0.063643,3769.160889,949.887451,7244.031738,1828.292480,687.411926,834.505737,134.657089,50.795078,0.0242466261583,0.0234259221491
1,62,4.311451,2.720340,11.860325,9.356704,0.016065,0.007147,0.132762,0.055258,3748.621826,984.663696,7177.018066,1886.981567,1062.277710,1125.943970,128.401474,51.974384,0.103132650395,0.167701704275
1,25,2.107414,1.170649,10.187604,10.863045,0.012539,0.005628,0.120750,0.056795,3367.849365,1469.913086,6446.001465,2813.411865,603.232239,327.767456,91.095085,52.106312,0.795314491474,0.897611197564
1,25,5.017148,3.496243,15.533154,13.439267,0.011068,0.008932,0.100000,0.060609,3329.082275,1454.705322,6502.999023,2839.514648,593.384399,924.675781,92.092339,54.328712,0.884932588765,0.136409525334
1,36,5.795005,4.448719,18.503859,15.584133,0.022439,0.010564,0.091233,0.057241,3555.730957,1257.415649,6910.417480,2445.331787,2319.265869,2180.940674,128.083252,55.639118,0.368919790331,0.877477807281
1,25,4.286660,2.116059,26.115761,22.009644,0.017210,0.007905,0.137875,0.073574,3350.945068,1462.778564,6456.999512,2819.504639,929.411560,738.857727,110.816139,61.040512,0.648421476072,0.512779139061
1,58,3.483186,1.796025,13.276689,7.316883,0.022218,0.008689,0.138524,0.056399,3736.052734,1017.005249,7129.741211,1942.503418,1602.216187,1495.508057,138.243240,52.228123,0.160063724243,0.818369041839
1,32,3.631433,1.878891,17.545713,15.956079,0.021153,0.009134,0.150293,0.073864,3509.985596,1326.771118,6664.063477,2520.873779,1516.202515,1215.365845,149.567703,68.749664,0.797990707015,0.0320923301678
1,41,4.009456,2.364652,15.681517,13.159834,0.022053,0.008874,0.145732,0.058775,3626.271484,1192.390259,6865.853027,2259.383789,1546.172974,1204.287842,156.006058,62.021240,0.0771816786101,0.947104245483
1,36,1.949941,2.372677,11.444720,16.415550,0.019500,0.008424,0.132813,0.060316,3562.605225,1259.890747,6793.058105,2403.574463,1225.245972,1224.569214,140.270828,66.617577,0.927711754505,0.885933592007
1,38,7.422925,3.721499,23.433363,14.727801,0.022202,0.008566,0.096135,0.050072,3573.375000,1226.182251,6961.843262,2389.531494,1683.932251,1135.289551,108.109100,47.527348,0.450633384686,0.449054940614
1,44,4.657384,2.369698,14.538587,10.416432,0.021216,0.007914,0.116122,0.059872,3631.079102,1148.645020,7039.207031,2227.824951,1424.551392,1066.080078,120.244812,54.499580,0.898823468943,0.48013666913
1,34,4.656726,2.538095,23.017912,14.704835,0.020758,0.008525,0.107629,0.050535,3538.764893,1292.365601,6824.264648,2493.115723,1504.408813,956.451294,101.586601,42.906654,0.240650809036,0.0703175533554
1,47,4.051343,2.080096,18.011753,12.909634,0.021903,0.009599,0.111037,0.070766,3658.908203,1116.187378,7077.128418,2161.814941,1925.768066,1664.031372,131.601044,49.511845,0.166355751581,0.656164229906
1,101,7.112067,3.414331,15.257379,6.444685,0.019931,0.006263,0.128125,0.055871,3826.887451,778.169189,7446.534668,1516.219604,1161.323242,824.338318,120.400459,46.177219,0.647306725741,0.146716792422
1,35,3.437340,1.686093,7.537914,3.228679,0.018617,0.009311,0.130714,0.073373,3529.624512,1268.594116,6810.714844,2449.998535,1118.486816,1128.155029,127.022751,58.133976,0.0718416954403,0.379013523478
1,32,2.154129,2.509876,6.532771,5.571970,0.018975,0.009122,0.110059,0.059863,3491.935059,1320.280029,6766.406738,2559.450684,1295.222656,1256.362305,128.212357,66.127739,0.0749721489398,0.659044558527
1,32,2.274064,1.154570,6.483761,3.067287,0.018557,0.009020,0.131641,0.063650,3500.054199,1323.100464,6718.750977,2543.027344,1201.619873,1104.941772,131.424866,64.205635,0.372334462602,0.48179788041
1,31,5.313169,2.280724,11.474596,4.584503,0.019432,0.010373,0.114718,0.058621,3488.205811,1342.802490,6699.194336,2582.330566,1471.688965,1757.303711,110.987419,54.126236,0.70825168862,0.808100681797
1,33,1.311395,0.521276,4.461567,1.790399,0.019619,0.010903,0.115057,0.060223,3515.112793,1305.844971,6752.274902,2512.430420,1645.255371,1863.662354,127.306320,55.162655,0.721899811157,0.699899474922
1,49,4.045674,2.002328,19.235863,14.503187,0.019472,0.009256,0.133291,0.064390,3674.173340,1095.787842,7055.611816,2110.638184,1341.000854,1461.734619,128.125259,57.920410,0.000730133306788,0.230124873485
1,26,3.577164,3.819642,13.773197,14.704724,0.016644,0.009697,0.096635,0.054520,3369.112549,1437.217041,6575.961426,2807.399170,981.650208,1092.967163,99.279198,56.243988,0.583170959084,0.198426153271
1,26,1.888999,0.852912,7.765550,3.462025,0.018188,0.010006,0.114063,0.057829,3390.454590,1445.853149,6528.846191,2785.735107,1166.770508,1183.242676,130.026230,69.669113,0.751747568876,0.585379329004
1,51,3.652445,2.177220,18.540365,14.341613,0.020537,0.008474,0.128248,0.054709,3697.239990,1078.804199,7045.588867,2061.125000,1526.536011,1232.843262,127.650986,48.394302,0.0206520629405,0.361887965471
1,25,7.048909,6.297441,42.712418,20.250168,0.017989,0.010988,0.102375,0.053486,3365.240967,1468.853882,6482.001465,2830.349365,1508.140381,1993.491577,112.220604,61.794262,0.430049023101,0.213015141619
1,37,7.639719,4.683245,37.593861,25.617882,0.019431,0.007662,0.124493,0.063603,3571.291992,1243.646606,6864.864258,2394.697266,1148.500000,889.000366,124.468079,57.915924,0.470760868501,0.217075543816
1,50,1.625662,0.539082,7.191671,3.552596,0.017473,0.006189,0.124000,0.061407,3678.895752,1085.113403,7142.502930,2109.162598,830.996948,475.736694,102.526512,50.568676,0.105687915754,0.0683707128764
1,25,4.554847,2.639716,27.353987,14.987788,0.017069,0.007696,0.115875,0.063851,3350.116211,1462.359863,6507.000977,2841.601807,953.706482,551.362854,97.360603,60.698521,0.100488487352,0.270708102284
1,66,2.799893,1.519275,11.690284,8.731631,0.022752,0.007582,0.086648,0.042016,3749.529053,952.916321,7338.636719,1865.380615,1677.224731,1288.488281,128.004761,50.182495,0.239163934826,0.858129794075
1,59,5.928127,2.589101,35.538406,19.520184,0.015847,0.007434,0.215784,0.094533,3720.883789,1004.306213,6855.084473,1870.244141,932.548462,1066.565308,149.669174,57.774094,0.343825418193,0.67165123847
1,47,4.537346,2.216435,21.712246,11.084473,0.010033,0.009594,0.265758,0.103403,3502.056396,1150.284424,6396.808594,1969.580444,558.335022,905.846375,162.469849,55.770538,0.623625636979,0.833257842203
1,59,11.242311,4.193622,29.847982,10.092571,0.025316,0.011741,0.108104,0.057162,3721.404785,1004.098938,7247.458008,1957.686035,1989.580322,2008.048828,120.098267,55.813019,0.363939993896,0.693958308133
1,85,2.989861,1.399655,15.181169,9.923551,0.014112,0.013170,0.105551,0.043768,3731.554443,838.125610,7356.178223,1641.199219,1038.412231,1780.613525,131.907242,53.799107,0.627933564773,0.973015103325
